deck,slide_num,slide_title,hidden,location_in_slide,surrounding_text,number_mention,normalized,suggested_status
Client_v10_May2026,20,Per-word color coding on a real example,no,notes/para[3],GREEN  = the model was confident AND its 19 alternative beams agreed on the same word. P(correct) ~85-94%.,94%,94%,UNCLASSIFIED
Client_v10_May2026,20,Per-word color coding on a real example,no,notes/para[6],"Numbers (digits and digit-words like ""million"", ""2011"") are capped at yellow regardless of confidence — lip-reading cannot disambiguate digits, so the confidence number is never trustworthy there.",2011,2011,METADATA
Client_v10_May2026,20,Per-word color coding on a real example,no,notes/para[8],Round 5.6: the per-word confidence on this screenshot is REAL — from the B3 sidecar that landed May 2026. The same coloring policy now lives in make_report.py and ships with every pipeline run. The next slide (slide 32) names the three-tier UI policy that governs WHEN the colors are shown vs when they're stripped — that gate is segment-level (sentence_confidence < 0.65 strips coloring entirely); t,5.6,5.6,METADATA
Client_v10_May2026,20,Per-word color coding on a real example,no,notes/para[8],Round 5.6: the per-word confidence on this screenshot is REAL — from the B3 sidecar that landed May 2026. The same coloring policy now lives in make_report.py and ships with every pipeline run. The next slide (slide 32) names the three-tier UI policy that governs WHEN the colors are shown vs when they're stripped — that gate is segment-level (sentence_confidence < 0.65 strips coloring entirely); t,2026,2026,METADATA
Client_v10_May2026,20,Per-word color coding on a real example,no,notes/para[8],Round 5.6: the per-word confidence on this screenshot is REAL — from the B3 sidecar that landed May 2026. The same coloring policy now lives in make_report.py and ships with every pipeline run. The next slide (slide 32) names the three-tier UI policy that governs WHEN the colors are shown vs when they're stripped — that gate is segment-level (sentence_confidence < 0.65 strips coloring entirely); t,32,32,METADATA
Client_v10_May2026,20,Per-word color coding on a real example,no,notes/para[8],Round 5.6: the per-word confidence on this screenshot is REAL — from the B3 sidecar that landed May 2026. The same coloring policy now lives in make_report.py and ships with every pipeline run. The next slide (slide 32) names the three-tier UI policy that governs WHEN the colors are shown vs when they're stripped — that gate is segment-level (sentence_confidence < 0.65 strips coloring entirely); t,0.65,0.65,METADATA
Client_v10_May2026,20,Per-word color coding on a real example,no,notes/para[8],Round 5.6: the per-word confidence on this screenshot is REAL — from the B3 sidecar that landed May 2026. The same coloring policy now lives in make_report.py and ships with every pipeline run. The next slide (slide 32) names the three-tier UI policy that governs WHEN the colors are shown vs when they're stripped — that gate is segment-level (sentence_confidence < 0.65 strips coloring entirely); t,050111,050111,METADATA
Client_v10_May2026,21,How the report handles uncertainty,no,shape[2]/para[0],"Blue's reliability isn't uniform. We measured it across 23,261 words. Here's the policy that follows.","23,261",23261,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,shape[5]/para[0],overall confidence  ≥  82%,82%,82%,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,shape[7]/para[0],9 out of 10 blue words are correct,9,9,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,shape[7]/para[0],9 out of 10 blue words are correct,10,10,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,shape[8]/para[0],(measured 85–93% across this tier),85,85,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,shape[8]/para[0],(measured 85–93% across this tier),93%,93%,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,shape[9]/para[0],24%,24%,24%,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,shape[13]/para[0],overall confidence  65 – 82%,65,65,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,shape[13]/para[0],overall confidence  65 – 82%,82%,82%,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,shape[15]/para[0],7 out of 10 blue words are correct,7,7,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,shape[15]/para[0],7 out of 10 blue words are correct,10,10,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,shape[17]/para[0],38%,38%,38%,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,shape[21]/para[0],overall confidence  <  65%,65%,65%,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,shape[25]/para[0],39%,39%,39%,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,shape[27]/para[0],"Measured on 23,261 words from 1,427 segments with decoded output. Tier distribution covers the full 1,497-segment baseline.","23,261",23261,METADATA
Client_v10_May2026,21,How the report handles uncertainty,no,shape[27]/para[0],"Measured on 23,261 words from 1,427 segments with decoded output. Tier distribution covers the full 1,497-segment baseline.","1,427",1427,METADATA
Client_v10_May2026,21,How the report handles uncertainty,no,shape[27]/para[0],"Measured on 23,261 words from 1,427 segments with decoded output. Tier distribution covers the full 1,497-segment baseline.","1,497",1497,METADATA
Client_v10_May2026,21,How the report handles uncertainty,no,shape[29]/para[0],21,21,21,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[0],Round 5.6 — three-tier UI policy. Sits between word_color_coding and the hallucination case-study trio. The slide turns the band-reliability finding (P(correct|green) varies 18-93%) into a credibility move: 'we measured this and built the UI around it.',5.6,5.6,METADATA
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[0],Round 5.6 — three-tier UI policy. Sits between word_color_coding and the hallucination case-study trio. The slide turns the band-reliability finding (P(correct|green) varies 18-93%) into a credibility move: 'we measured this and built the UI around it.',18,18,METADATA
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[0],Round 5.6 — three-tier UI policy. Sits between word_color_coding and the hallucination case-study trio. The slide turns the band-reliability finding (P(correct|green) varies 18-93%) into a credibility move: 'we measured this and built the UI around it.',93%,93%,METADATA
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",0.85,0.85,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",92.8%,92.8%,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",0.75,0.75,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",0.85,0.85,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",83.8%,83.8%,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",0.65,0.65,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",0.75,0.75,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",69.6%,69.6%,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",0.55,0.55,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",0.65,0.65,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",41.3%,41.3%,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",0.40,0.40,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",0.55,0.55,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",21.8%,21.8%,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",0.40,0.40,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",18.2%,18.2%,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",38.3%,38.3%,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[2],"FULL STRATIFICATION TABLE if asked: very high (≥0.85) 92.8% — high (0.75-0.85) 83.8% — mid (0.65-0.75) 69.6% — mid-low (0.55-0.65) 41.3% — low (0.40-0.55) 21.8% — very low (<0.40) 18.2%. Yellow overall 38.3%, red overall 15.4%.",15.4%,15.4%,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[4],"ASYMMETRIC-COST FRAMING: 'Wrong-and-green is the only unrecoverable cell — a user acts on a falsehood. Strategy bounds wrong-green rate, not maxes F1. That's why we strip coloring below 0.65 — keeping green there would create a false signal for the reviewer.'",0.65,0.65,NEEDS_VERIFICATION
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[8],PRODUCTION STATUS: live in make_report.py since 2026-05-01. Every report.html and report.csv from the pipeline carries the tier column and applies the three-tier coloring policy.,2026,2026,METADATA
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[8],PRODUCTION STATUS: live in make_report.py since 2026-05-01. Every report.html and report.csv from the pipeline carries the tier column and applies the three-tier coloring policy.,05,05,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[8],PRODUCTION STATUS: live in make_report.py since 2026-05-01. Every report.html and report.csv from the pipeline carries the tier column and applies the three-tier coloring policy.,01,01,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[10],"MBR RECALIBRATION NOTE (Round 5.16): the visible 23.8 / 37.5 / 38.7 distribution was measured under top1 sentence_confidence. Round 5.16 flipped MBR to be the default displayed output, and MBR's calibrated mean_word_prob is more conservative (median ~0.63 vs top1 ~0.70). Production tier thresholds will be re-tuned on MBR-calibrated confidence to preserve the SAME per-word reliability contract (Tru",5.16,5.16,LIKELY_HOLD
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[10],"MBR RECALIBRATION NOTE (Round 5.16): the visible 23.8 / 37.5 / 38.7 distribution was measured under top1 sentence_confidence. Round 5.16 flipped MBR to be the default displayed output, and MBR's calibrated mean_word_prob is more conservative (median ~0.63 vs top1 ~0.70). Production tier thresholds will be re-tuned on MBR-calibrated confidence to preserve the SAME per-word reliability contract (Tru",23.8,23.8,LIKELY_HOLD
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[10],"MBR RECALIBRATION NOTE (Round 5.16): the visible 23.8 / 37.5 / 38.7 distribution was measured under top1 sentence_confidence. Round 5.16 flipped MBR to be the default displayed output, and MBR's calibrated mean_word_prob is more conservative (median ~0.63 vs top1 ~0.70). Production tier thresholds will be re-tuned on MBR-calibrated confidence to preserve the SAME per-word reliability contract (Tru",37.5,37.5,LIKELY_HOLD
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[10],"MBR RECALIBRATION NOTE (Round 5.16): the visible 23.8 / 37.5 / 38.7 distribution was measured under top1 sentence_confidence. Round 5.16 flipped MBR to be the default displayed output, and MBR's calibrated mean_word_prob is more conservative (median ~0.63 vs top1 ~0.70). Production tier thresholds will be re-tuned on MBR-calibrated confidence to preserve the SAME per-word reliability contract (Tru",38.7,38.7,LIKELY_HOLD
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[10],"MBR RECALIBRATION NOTE (Round 5.16): the visible 23.8 / 37.5 / 38.7 distribution was measured under top1 sentence_confidence. Round 5.16 flipped MBR to be the default displayed output, and MBR's calibrated mean_word_prob is more conservative (median ~0.63 vs top1 ~0.70). Production tier thresholds will be re-tuned on MBR-calibrated confidence to preserve the SAME per-word reliability contract (Tru",5.16,5.16,LIKELY_HOLD
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[10],"MBR RECALIBRATION NOTE (Round 5.16): the visible 23.8 / 37.5 / 38.7 distribution was measured under top1 sentence_confidence. Round 5.16 flipped MBR to be the default displayed output, and MBR's calibrated mean_word_prob is more conservative (median ~0.63 vs top1 ~0.70). Production tier thresholds will be re-tuned on MBR-calibrated confidence to preserve the SAME per-word reliability contract (Tru",0.63,0.63,LIKELY_HOLD
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[10],"MBR RECALIBRATION NOTE (Round 5.16): the visible 23.8 / 37.5 / 38.7 distribution was measured under top1 sentence_confidence. Round 5.16 flipped MBR to be the default displayed output, and MBR's calibrated mean_word_prob is more conservative (median ~0.63 vs top1 ~0.70). Production tier thresholds will be re-tuned on MBR-calibrated confidence to preserve the SAME per-word reliability contract (Tru",0.70,0.70,LIKELY_HOLD
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[10],"MBR RECALIBRATION NOTE (Round 5.16): the visible 23.8 / 37.5 / 38.7 distribution was measured under top1 sentence_confidence. Round 5.16 flipped MBR to be the default displayed output, and MBR's calibrated mean_word_prob is more conservative (median ~0.63 vs top1 ~0.70). Production tier thresholds will be re-tuned on MBR-calibrated confidence to preserve the SAME per-word reliability contract (Tru",85%,85%,LIKELY_HOLD
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[10],"MBR RECALIBRATION NOTE (Round 5.16): the visible 23.8 / 37.5 / 38.7 distribution was measured under top1 sentence_confidence. Round 5.16 flipped MBR to be the default displayed output, and MBR's calibrated mean_word_prob is more conservative (median ~0.63 vs top1 ~0.70). Production tier thresholds will be re-tuned on MBR-calibrated confidence to preserve the SAME per-word reliability contract (Tru",50,50,LIKELY_HOLD
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[10],"MBR RECALIBRATION NOTE (Round 5.16): the visible 23.8 / 37.5 / 38.7 distribution was measured under top1 sentence_confidence. Round 5.16 flipped MBR to be the default displayed output, and MBR's calibrated mean_word_prob is more conservative (median ~0.63 vs top1 ~0.70). Production tier thresholds will be re-tuned on MBR-calibrated confidence to preserve the SAME per-word reliability contract (Tru",85%,85%,LIKELY_HOLD
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[10],"MBR RECALIBRATION NOTE (Round 5.16): the visible 23.8 / 37.5 / 38.7 distribution was measured under top1 sentence_confidence. Round 5.16 flipped MBR to be the default displayed output, and MBR's calibrated mean_word_prob is more conservative (median ~0.63 vs top1 ~0.70). Production tier thresholds will be re-tuned on MBR-calibrated confidence to preserve the SAME per-word reliability contract (Tru",50%,50%,LIKELY_HOLD
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[10],"MBR RECALIBRATION NOTE (Round 5.16): the visible 23.8 / 37.5 / 38.7 distribution was measured under top1 sentence_confidence. Round 5.16 flipped MBR to be the default displayed output, and MBR's calibrated mean_word_prob is more conservative (median ~0.63 vs top1 ~0.70). Production tier thresholds will be re-tuned on MBR-calibrated confidence to preserve the SAME per-word reliability contract (Tru",5.17,5.17,LIKELY_HOLD
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[12],Source: docs/confidence/confidence_full_analysis.md §2.2 (stratification); threshold_design.md (operating points); band_reliability_rollout_plan.md (rollout phases).,2.2,2.2,UNCLASSIFIED
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[14],ROUND 7 — moved off-slide: 'How often a green word is right runs from 18% to 93% depending on the segment. Below 65% overall confidence we hide the colors rather than mislead.' Used to live as a bottom anchor on the slide; now it's a speaking beat after the three cards land.,7,7,METADATA
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[14],ROUND 7 — moved off-slide: 'How often a green word is right runs from 18% to 93% depending on the segment. Below 65% overall confidence we hide the colors rather than mislead.' Used to live as a bottom anchor on the slide; now it's a speaking beat after the three cards land.,18%,18%,METADATA
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[14],ROUND 7 — moved off-slide: 'How often a green word is right runs from 18% to 93% depending on the segment. Below 65% overall confidence we hide the colors rather than mislead.' Used to live as a bottom anchor on the slide; now it's a speaking beat after the three cards land.,93%,93%,METADATA
Client_v10_May2026,21,How the report handles uncertainty,no,notes/para[14],ROUND 7 — moved off-slide: 'How often a green word is right runs from 18% to 93% depending on the segment. Below 65% overall confidence we hide the colors rather than mislead.' Used to live as a bottom anchor on the slide; now it's a speaking beat after the three cards land.,65%,65%,METADATA
Client_v10_May2026,22,How a reviewer actually reads the output,no,shape[4]/para[0],1,1,1,UNCLASSIFIED
Client_v10_May2026,22,How a reviewer actually reads the output,no,shape[8]/para[0],2,2,2,UNCLASSIFIED
Client_v10_May2026,22,How a reviewer actually reads the output,no,shape[12]/para[0],3,3,3,UNCLASSIFIED
Client_v10_May2026,22,How a reviewer actually reads the output,no,shape[19]/para[0],22,22,22,UNCLASSIFIED
Client_v10_May2026,22,How a reviewer actually reads the output,no,notes/para[0],"Round 5.9 — operational instruction. Lands as the practical follow-up to slide 32 (three-tier UI). For the cold prospect, this slide answers 'what do my reviewers actually do with this?' For the co-partner, it shows the workflow is real, not confidence theater.",5.9,5.9,METADATA
Client_v10_May2026,22,How a reviewer actually reads the output,no,notes/para[0],"Round 5.9 — operational instruction. Lands as the practical follow-up to slide 32 (three-tier UI). For the cold prospect, this slide answers 'what do my reviewers actually do with this?' For the co-partner, it shows the workflow is real, not confidence theater.",32,32,METADATA
Client_v10_May2026,22,How a reviewer actually reads the output,no,notes/para[2],"VOICE FRAMING: 'Open a segment. Look at the tier badge first. If Trust, read normally. If Salvage, read around the blue anchors. If Strip, don't read word-by-word — use the segment as a topic hint and watch the video. And whenever there's a number, name, or date, verify against the video. That's the 30-second rule.'",30,30,LIKELY_HOLD
Client_v10_May2026,22,How a reviewer actually reads the output,no,notes/para[4],"EMPIRICAL CALIBRATION (if a co-partner asks): blue ~94% correct in Trust, ~80% in Salvage, ~37% in Strip. Orange ~65% in Trust, ~41% in Salvage. Purple ~39% in Trust, ~20% in Salvage. The next slide has the worked example.",94%,94%,METADATA
Client_v10_May2026,22,How a reviewer actually reads the output,no,notes/para[4],"EMPIRICAL CALIBRATION (if a co-partner asks): blue ~94% correct in Trust, ~80% in Salvage, ~37% in Strip. Orange ~65% in Trust, ~41% in Salvage. Purple ~39% in Trust, ~20% in Salvage. The next slide has the worked example.",80%,80%,METADATA
Client_v10_May2026,22,How a reviewer actually reads the output,no,notes/para[4],"EMPIRICAL CALIBRATION (if a co-partner asks): blue ~94% correct in Trust, ~80% in Salvage, ~37% in Strip. Orange ~65% in Trust, ~41% in Salvage. Purple ~39% in Trust, ~20% in Salvage. The next slide has the worked example.",37%,37%,METADATA
Client_v10_May2026,22,How a reviewer actually reads the output,no,notes/para[4],"EMPIRICAL CALIBRATION (if a co-partner asks): blue ~94% correct in Trust, ~80% in Salvage, ~37% in Strip. Orange ~65% in Trust, ~41% in Salvage. Purple ~39% in Trust, ~20% in Salvage. The next slide has the worked example.",65%,65%,METADATA
Client_v10_May2026,22,How a reviewer actually reads the output,no,notes/para[4],"EMPIRICAL CALIBRATION (if a co-partner asks): blue ~94% correct in Trust, ~80% in Salvage, ~37% in Strip. Orange ~65% in Trust, ~41% in Salvage. Purple ~39% in Trust, ~20% in Salvage. The next slide has the worked example.",41%,41%,METADATA
Client_v10_May2026,22,How a reviewer actually reads the output,no,notes/para[4],"EMPIRICAL CALIBRATION (if a co-partner asks): blue ~94% correct in Trust, ~80% in Salvage, ~37% in Strip. Orange ~65% in Trust, ~41% in Salvage. Purple ~39% in Trust, ~20% in Salvage. The next slide has the worked example.",39%,39%,METADATA
Client_v10_May2026,22,How a reviewer actually reads the output,no,notes/para[4],"EMPIRICAL CALIBRATION (if a co-partner asks): blue ~94% correct in Trust, ~80% in Salvage, ~37% in Strip. Orange ~65% in Trust, ~41% in Salvage. Purple ~39% in Trust, ~20% in Salvage. The next slide has the worked example.",20%,20%,METADATA
Client_v10_May2026,23,Example 3 — Trust: gallery of six clean outputs,no,shape[0]/para[0],Example 3 — Trust: gallery of six clean outputs,3,3,UNCLASSIFIED
Client_v10_May2026,23,Example 3 — Trust: gallery of six clean outputs,no,shape[2]/para[0],Six segments from across the dataset. All decoded clean. All in blue. Most of the 24% 'clearly conveyed' looks like this.,24%,24%,METADATA
Client_v10_May2026,23,Example 3 — Trust: gallery of six clean outputs,no,shape[25]/para[0],"Historical speech (Obama, seg 19)",19,19,UNCLASSIFIED
Client_v10_May2026,23,Example 3 — Trust: gallery of six clean outputs,no,shape[29]/para[0],23,23,23,UNCLASSIFIED
Client_v10_May2026,23,Example 3 — Trust: gallery of six clean outputs,no,notes/para[0],"Round 5.1 — six near-perfect segments from across the 1,497-segment baseline + Obama corpus. All IS=5.0, WER=0%. Diverse domains so the audience sees breadth, not just one speech. Lands as the trust anchor for 'most clearly-conveyed segments look like this.'",5.1,5.1,NEEDS_VERIFICATION
Client_v10_May2026,23,Example 3 — Trust: gallery of six clean outputs,no,notes/para[0],"Round 5.1 — six near-perfect segments from across the 1,497-segment baseline + Obama corpus. All IS=5.0, WER=0%. Diverse domains so the audience sees breadth, not just one speech. Lands as the trust anchor for 'most clearly-conveyed segments look like this.'","1,497",1497,LIKELY_HOLD
Client_v10_May2026,23,Example 3 — Trust: gallery of six clean outputs,no,notes/para[0],"Round 5.1 — six near-perfect segments from across the 1,497-segment baseline + Obama corpus. All IS=5.0, WER=0%. Diverse domains so the audience sees breadth, not just one speech. Lands as the trust anchor for 'most clearly-conveyed segments look like this.'",5.0,5.0,NEEDS_VERIFICATION
Client_v10_May2026,23,Example 3 — Trust: gallery of six clean outputs,no,notes/para[0],"Round 5.1 — six near-perfect segments from across the 1,497-segment baseline + Obama corpus. All IS=5.0, WER=0%. Diverse domains so the audience sees breadth, not just one speech. Lands as the trust anchor for 'most clearly-conveyed segments look like this.'",0%,0%,NEEDS_VERIFICATION
Client_v10_May2026,24,Example 4 — Salvage: partial recovery (Obama),no,shape[0]/para[0],Example 4 — Salvage: partial recovery (Obama),4,4,NEEDS_VERIFICATION
Client_v10_May2026,24,Example 4 — Salvage: partial recovery (Obama),no,shape[2]/para[0],Obama bin Laden announcement  ·  segment #31  ·  92.90–96.50 s,31,31,UNCLASSIFIED
Client_v10_May2026,24,Example 4 — Salvage: partial recovery (Obama),no,shape[2]/para[0],Obama bin Laden announcement  ·  segment #31  ·  92.90–96.50 s,92.90,92.90,UNCLASSIFIED
Client_v10_May2026,24,Example 4 — Salvage: partial recovery (Obama),no,shape[2]/para[0],Obama bin Laden announcement  ·  segment #31  ·  92.90–96.50 s,96.50,96.50,UNCLASSIFIED
Client_v10_May2026,24,Example 4 — Salvage: partial recovery (Obama),no,shape[6]/para[0],as president bush did shortly after 9 11 that our war is not against islam bin laden was not a muslim leader he was a mass murderer of muslims indeed al qaeda has slaughtered so many muslims,9,9,METADATA
Client_v10_May2026,24,Example 4 — Salvage: partial recovery (Obama),no,shape[6]/para[0],as president bush did shortly after 9 11 that our war is not against islam bin laden was not a muslim leader he was a mass murderer of muslims indeed al qaeda has slaughtered so many muslims,11,11,METADATA
Client_v10_May2026,24,Example 4 — Salvage: partial recovery (Obama),no,shape[8]/para[0],president bush said shortly after 9 11 that our war is not against islam bin laden was not a muslim leader he was a mass murderer of muslims then al qaeda slithered,9,9,NEEDS_VERIFICATION
Client_v10_May2026,24,Example 4 — Salvage: partial recovery (Obama),no,shape[8]/para[0],president bush said shortly after 9 11 that our war is not against islam bin laden was not a muslim leader he was a mass murderer of muslims then al qaeda slithered,11,11,NEEDS_VERIFICATION
Client_v10_May2026,24,Example 4 — Salvage: partial recovery (Obama),no,shape[14]/para[0],24,24,24,UNCLASSIFIED
Client_v10_May2026,24,Example 4 — Salvage: partial recovery (Obama),no,notes/para[0],"Obama bin Laden segment 31 — partial recovery. WER 22%. 'president bush did' became 'president bush said' — the substitutions land in orange, reviewer goes straight to them. Model confidence on this segment: MIXED.",31,31,NEEDS_VERIFICATION
