deck,slide_num,slide_title,hidden,location_in_slide,surrounding_text,number_mention,normalized,suggested_status,audit_category,audit_reason
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[4],VALLR PROOF (ICCV 2025): Llama 3.2-3B (only 3B params) achieved 18.7% WER on LRS3 vs our 25.4% with Llama-2-7B. A smaller Llama 3 model beats a bigger Llama 2 — proves the architecture upgrade is more important than parameter count.,18.7%,18.7%,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[4],VALLR PROOF (ICCV 2025): Llama 3.2-3B (only 3B params) achieved 18.7% WER on LRS3 vs our 25.4% with Llama-2-7B. A smaller Llama 3 model beats a bigger Llama 2 — proves the architecture upgrade is more important than parameter count.,25.4%,25.4%,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[4],VALLR PROOF (ICCV 2025): Llama 3.2-3B (only 3B params) achieved 18.7% WER on LRS3 vs our 25.4% with Llama-2-7B. A smaller Llama 3 model beats a bigger Llama 2 — proves the architecture upgrade is more important than parameter count.,2,2,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[4],VALLR PROOF (ICCV 2025): Llama 3.2-3B (only 3B params) achieved 18.7% WER on LRS3 vs our 25.4% with Llama-2-7B. A smaller Llama 3 model beats a bigger Llama 2 — proves the architecture upgrade is more important than parameter count.,7,7,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[4],VALLR PROOF (ICCV 2025): Llama 3.2-3B (only 3B params) achieved 18.7% WER on LRS3 vs our 25.4% with Llama-2-7B. A smaller Llama 3 model beats a bigger Llama 2 — proves the architecture upgrade is more important than parameter count.,3,3,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[4],VALLR PROOF (ICCV 2025): Llama 3.2-3B (only 3B params) achieved 18.7% WER on LRS3 vs our 25.4% with Llama-2-7B. A smaller Llama 3 model beats a bigger Llama 2 — proves the architecture upgrade is more important than parameter count.,2,2,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[7],"- LLM swap alone: -3 to -8pp (modest, because visual encoder is the primary bottleneck — no LLM can decode what the encoder misses)",3,3,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[7],"- LLM swap alone: -3 to -8pp (modest, because visual encoder is the primary bottleneck — no LLM can decode what the encoder misses)",8,8,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[8],"- + Smart prompts: -5 to -10pp (Llama 3.1 UNLOCKS strategies that Llama-2 cannot follow: topic context, anti-hallucination guards, vocabulary lists, phonetic hints)",5,5,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[8],"- + Smart prompts: -5 to -10pp (Llama 3.1 UNLOCKS strategies that Llama-2 cannot follow: topic context, anti-hallucination guards, vocabulary lists, phonetic hints)",10,10,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[8],"- + Smart prompts: -5 to -10pp (Llama 3.1 UNLOCKS strategies that Llama-2 cannot follow: topic context, anti-hallucination guards, vocabulary lists, phonetic hints)",3.1,3.1,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[8],"- + Smart prompts: -5 to -10pp (Llama 3.1 UNLOCKS strategies that Llama-2 cannot follow: topic context, anti-hallucination guards, vocabulary lists, phonetic hints)",2,2,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[9],- + 20K segments: -10 to -15pp (multiplicative scaling law from ICLR 2024 — better model extracts MORE from same data),20,20,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[9],- + 20K segments: -10 to -15pp (multiplicative scaling law from ICLR 2024 — better model extracts MORE from same data),10,10,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[9],- + 20K segments: -10 to -15pp (multiplicative scaling law from ICLR 2024 — better model extracts MORE from same data),15,15,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[9],- + 20K segments: -10 to -15pp (multiplicative scaling law from ICLR 2024 — better model extracts MORE from same data),2024,2024,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[10],- Combined target: 35-40% WER = roughly halving the error rate,35,35,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[10],- Combined target: 35-40% WER = roughly halving the error rate,40%,40%,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[12],"FAILURE MODES MOST HELPED (574 below-threshold, IS < 2.00):",574,574,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[12],"FAILURE MODES MOST HELPED (574 below-threshold, IS < 2.00):",2.00,2.00,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[13],"- Wrong Topic (255 segments, 10-20% recovery): dominant category (44.4%), only helps when some visual signal exists; total drift = encoder failure",255,255,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[13],"- Wrong Topic (255 segments, 10-20% recovery): dominant category (44.4%), only helps when some visual signal exists; total drift = encoder failure",10,10,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[13],"- Wrong Topic (255 segments, 10-20% recovery): dominant category (44.4%), only helps when some visual signal exists; total drift = encoder failure",20%,20%,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[13],"- Wrong Topic (255 segments, 10-20% recovery): dominant category (44.4%), only helps when some visual signal exists; total drift = encoder failure",44.4%,44.4%,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[14],"- Hallucination (108 segments, 15-25% recovery): better calibrated model less likely to 'run ahead' of visual signal",108,108,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[14],"- Hallucination (108 segments, 15-25% recovery): better calibrated model less likely to 'run ahead' of visual signal",15,15,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[14],"- Hallucination (108 segments, 15-25% recovery): better calibrated model less likely to 'run ahead' of visual signal",25%,25%,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[15],"- Signal Loss (80 segments, <5%): encoder-level, LLM cannot help",80,80,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[15],"- Signal Loss (80 segments, <5%): encoder-level, LLM cannot help",5%,5%,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[16],"- Right Topic Wrong Details (79 segments, 25-35% recovery): encoder captured the right domain but LLM picked wrong words",79,79,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[16],"- Right Topic Wrong Details (79 segments, 25-35% recovery): encoder captured the right domain but LLM picked wrong words",25,25,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[16],"- Right Topic Wrong Details (79 segments, 25-35% recovery): encoder captured the right domain but LLM picked wrong words",35%,35%,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[17],"- Accumulated Errors (52 segments, 20-30% recovery): many small substitutions that compound — better context modeling catches them",52,52,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[17],"- Accumulated Errors (52 segments, 20-30% recovery): many small substitutions that compound — better context modeling catches them",20,20,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[17],"- Accumulated Errors (52 segments, 20-30% recovery): many small substitutions that compound — better context modeling catches them",30%,30%,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[19],"REFERENCES: VALLR (Thomas et al., ICCV 2025), Scaling Laws (Zhang et al., ICLR 2024), Llama 3 (Meta, 2024).",2025,2025,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[19],"REFERENCES: VALLR (Thomas et al., ICCV 2025), Scaling Laws (Zhang et al., ICLR 2024), Llama 3 (Meta, 2024).",2024,2024,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[19],"REFERENCES: VALLR (Thomas et al., ICCV 2025), Scaling Laws (Zhang et al., ICLR 2024), Llama 3 (Meta, 2024).",3,3,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,74,LLM Upgrade: Why It Matters,no,notes/para[19],"REFERENCES: VALLR (Thomas et al., ICCV 2025), Scaling Laws (Zhang et al., ICLR 2024), Llama 3 (Meta, 2024).",2024,2024,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,shape[4]/para[0],"• LoRA on 1,273 segments: IS 2.49 → 2.31 (r=16) → 2.02 (r=64) — fine-tuning made IS WORSE","1,273",1273,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,shape[4]/para[0],"• LoRA on 1,273 segments: IS 2.49 → 2.31 (r=16) → 2.02 (r=64) — fine-tuning made IS WORSE",2.49,2.49,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,shape[4]/para[0],"• LoRA on 1,273 segments: IS 2.49 → 2.31 (r=16) → 2.02 (r=64) — fine-tuning made IS WORSE",2.31,2.31,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,shape[4]/para[0],"• LoRA on 1,273 segments: IS 2.49 → 2.31 (r=16) → 2.02 (r=64) — fine-tuning made IS WORSE",16,16,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,shape[4]/para[0],"• LoRA on 1,273 segments: IS 2.49 → 2.31 (r=16) → 2.02 (r=64) — fine-tuning made IS WORSE",2.02,2.02,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,shape[4]/para[0],"• LoRA on 1,273 segments: IS 2.49 → 2.31 (r=16) → 2.02 (r=64) — fine-tuning made IS WORSE",64,64,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,shape[4]/para[1],"• Bottleneck is data quantity (need 20K+), not parameter tuning",20,20,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,shape[6]/para[0],73,73,73,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,notes/para[0],"Fine-tuning experiments with LoRA on 1,273 segments. Graphs are now larger for visibility. Exp A (rank 16): best val at epoch 2, then overfitting. Exp B (rank 64): 3.1pp worse. IS decreased: baseline 2.49, Exp A 2.31, Exp B 2.02. Empty outputs: 7% to 13% to 27%. Bottleneck is data quantity (need 20K+).","1,273",1273,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,notes/para[0],"Fine-tuning experiments with LoRA on 1,273 segments. Graphs are now larger for visibility. Exp A (rank 16): best val at epoch 2, then overfitting. Exp B (rank 64): 3.1pp worse. IS decreased: baseline 2.49, Exp A 2.31, Exp B 2.02. Empty outputs: 7% to 13% to 27%. Bottleneck is data quantity (need 20K+).",16,16,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,notes/para[0],"Fine-tuning experiments with LoRA on 1,273 segments. Graphs are now larger for visibility. Exp A (rank 16): best val at epoch 2, then overfitting. Exp B (rank 64): 3.1pp worse. IS decreased: baseline 2.49, Exp A 2.31, Exp B 2.02. Empty outputs: 7% to 13% to 27%. Bottleneck is data quantity (need 20K+).",2,2,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,notes/para[0],"Fine-tuning experiments with LoRA on 1,273 segments. Graphs are now larger for visibility. Exp A (rank 16): best val at epoch 2, then overfitting. Exp B (rank 64): 3.1pp worse. IS decreased: baseline 2.49, Exp A 2.31, Exp B 2.02. Empty outputs: 7% to 13% to 27%. Bottleneck is data quantity (need 20K+).",64,64,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,notes/para[0],"Fine-tuning experiments with LoRA on 1,273 segments. Graphs are now larger for visibility. Exp A (rank 16): best val at epoch 2, then overfitting. Exp B (rank 64): 3.1pp worse. IS decreased: baseline 2.49, Exp A 2.31, Exp B 2.02. Empty outputs: 7% to 13% to 27%. Bottleneck is data quantity (need 20K+).",3.1,3.1,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,notes/para[0],"Fine-tuning experiments with LoRA on 1,273 segments. Graphs are now larger for visibility. Exp A (rank 16): best val at epoch 2, then overfitting. Exp B (rank 64): 3.1pp worse. IS decreased: baseline 2.49, Exp A 2.31, Exp B 2.02. Empty outputs: 7% to 13% to 27%. Bottleneck is data quantity (need 20K+).",2.49,2.49,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,notes/para[0],"Fine-tuning experiments with LoRA on 1,273 segments. Graphs are now larger for visibility. Exp A (rank 16): best val at epoch 2, then overfitting. Exp B (rank 64): 3.1pp worse. IS decreased: baseline 2.49, Exp A 2.31, Exp B 2.02. Empty outputs: 7% to 13% to 27%. Bottleneck is data quantity (need 20K+).",2.31,2.31,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,notes/para[0],"Fine-tuning experiments with LoRA on 1,273 segments. Graphs are now larger for visibility. Exp A (rank 16): best val at epoch 2, then overfitting. Exp B (rank 64): 3.1pp worse. IS decreased: baseline 2.49, Exp A 2.31, Exp B 2.02. Empty outputs: 7% to 13% to 27%. Bottleneck is data quantity (need 20K+).",2.02,2.02,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,notes/para[0],"Fine-tuning experiments with LoRA on 1,273 segments. Graphs are now larger for visibility. Exp A (rank 16): best val at epoch 2, then overfitting. Exp B (rank 64): 3.1pp worse. IS decreased: baseline 2.49, Exp A 2.31, Exp B 2.02. Empty outputs: 7% to 13% to 27%. Bottleneck is data quantity (need 20K+).",7%,7%,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,notes/para[0],"Fine-tuning experiments with LoRA on 1,273 segments. Graphs are now larger for visibility. Exp A (rank 16): best val at epoch 2, then overfitting. Exp B (rank 64): 3.1pp worse. IS decreased: baseline 2.49, Exp A 2.31, Exp B 2.02. Empty outputs: 7% to 13% to 27%. Bottleneck is data quantity (need 20K+).",13%,13%,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,notes/para[0],"Fine-tuning experiments with LoRA on 1,273 segments. Graphs are now larger for visibility. Exp A (rank 16): best val at epoch 2, then overfitting. Exp B (rank 64): 3.1pp worse. IS decreased: baseline 2.49, Exp A 2.31, Exp B 2.02. Empty outputs: 7% to 13% to 27%. Bottleneck is data quantity (need 20K+).",27%,27%,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,75,"Fine-Tuning: Limited Data, Limited Gains",no,notes/para[0],"Fine-tuning experiments with LoRA on 1,273 segments. Graphs are now larger for visibility. Exp A (rank 16): best val at epoch 2, then overfitting. Exp B (rank 64): 3.1pp worse. IS decreased: baseline 2.49, Exp A 2.31, Exp B 2.02. Empty outputs: 7% to 13% to 27%. Bottleneck is data quantity (need 20K+).",20,20,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,shape[4]/para[1],"• Swap Llama-2 for Arabic-capable LLM (e.g. Jais, AceGPT, or Arabic-tuned Llama 3)",2,2,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,shape[4]/para[1],"• Swap Llama-2 for Arabic-capable LLM (e.g. Jais, AceGPT, or Arabic-tuned Llama 3)",3,3,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,"shape[9]/cell[1,1]",5–10 weeks,5,5,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,"shape[9]/cell[1,1]",5–10 weeks,10,10,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,"shape[9]/cell[2,1]",1–2 weeks,1,1,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,"shape[9]/cell[2,1]",1–2 weeks,2,2,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,"shape[9]/cell[3,1]",4–8 weeks,4,4,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,"shape[9]/cell[3,1]",4–8 weeks,8,8,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,"shape[9]/cell[4,1]",3–6 weeks,3,3,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,"shape[9]/cell[4,1]",3–6 weeks,6,6,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,shape[11]/para[0],Realistic estimate: 2–3 months (encoder pre-training is the bottleneck),2,2,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,shape[11]/para[0],Realistic estimate: 2–3 months (encoder pre-training is the bottleneck),3,3,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,shape[14]/para[0],74,74,74,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,notes/para[3],1. Arabic visual data quality unverified for AV-HuBERT fine-tuning.,1,1,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,notes/para[4],2. No Arabic lip-reading benchmark exists — eval dataset must be built from scratch with native speakers.,2,2,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,notes/para[5],3. RTL text handling and Arabic NER tooling maturity is unknown.,3,3,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,notes/para[7],"Steps: fine-tune AV-HuBERT + recluster K-means (5-10 weeks), swap to Arabic LLM (1-2 weeks), build eval dataset (4-8 weeks, parallel), RTL normalization + end-to-end testing (3-6 weeks). Total 2-3 months realistic. Pipeline code itself is language-agnostic.",5,5,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,notes/para[7],"Steps: fine-tune AV-HuBERT + recluster K-means (5-10 weeks), swap to Arabic LLM (1-2 weeks), build eval dataset (4-8 weeks, parallel), RTL normalization + end-to-end testing (3-6 weeks). Total 2-3 months realistic. Pipeline code itself is language-agnostic.",10,10,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,notes/para[7],"Steps: fine-tune AV-HuBERT + recluster K-means (5-10 weeks), swap to Arabic LLM (1-2 weeks), build eval dataset (4-8 weeks, parallel), RTL normalization + end-to-end testing (3-6 weeks). Total 2-3 months realistic. Pipeline code itself is language-agnostic.",1,1,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,notes/para[7],"Steps: fine-tune AV-HuBERT + recluster K-means (5-10 weeks), swap to Arabic LLM (1-2 weeks), build eval dataset (4-8 weeks, parallel), RTL normalization + end-to-end testing (3-6 weeks). Total 2-3 months realistic. Pipeline code itself is language-agnostic.",2,2,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,notes/para[7],"Steps: fine-tune AV-HuBERT + recluster K-means (5-10 weeks), swap to Arabic LLM (1-2 weeks), build eval dataset (4-8 weeks, parallel), RTL normalization + end-to-end testing (3-6 weeks). Total 2-3 months realistic. Pipeline code itself is language-agnostic.",4,4,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,notes/para[7],"Steps: fine-tune AV-HuBERT + recluster K-means (5-10 weeks), swap to Arabic LLM (1-2 weeks), build eval dataset (4-8 weeks, parallel), RTL normalization + end-to-end testing (3-6 weeks). Total 2-3 months realistic. Pipeline code itself is language-agnostic.",8,8,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,notes/para[7],"Steps: fine-tune AV-HuBERT + recluster K-means (5-10 weeks), swap to Arabic LLM (1-2 weeks), build eval dataset (4-8 weeks, parallel), RTL normalization + end-to-end testing (3-6 weeks). Total 2-3 months realistic. Pipeline code itself is language-agnostic.",3,3,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,notes/para[7],"Steps: fine-tune AV-HuBERT + recluster K-means (5-10 weeks), swap to Arabic LLM (1-2 weeks), build eval dataset (4-8 weeks, parallel), RTL normalization + end-to-end testing (3-6 weeks). Total 2-3 months realistic. Pipeline code itself is language-agnostic.",6,6,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,notes/para[7],"Steps: fine-tune AV-HuBERT + recluster K-means (5-10 weeks), swap to Arabic LLM (1-2 weeks), build eval dataset (4-8 weeks, parallel), RTL normalization + end-to-end testing (3-6 weeks). Total 2-3 months realistic. Pipeline code itself is language-agnostic.",2,2,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,76,Arabic Pipeline: Replication Roadmap,no,notes/para[7],"Steps: fine-tune AV-HuBERT + recluster K-means (5-10 weeks), swap to Arabic LLM (1-2 weeks), build eval dataset (4-8 weeks, parallel), RTL normalization + end-to-end testing (3-6 weeks). Total 2-3 months realistic. Pipeline code itself is language-agnostic.",3,3,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,77,AV-HuBERT: Why It’s Not Language-Locked,no,shape[7]/para[0],▸  Visual features are ~80% language-agnostic (mouth geometry is universal),80%,80%,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,77,AV-HuBERT: Why It’s Not Language-Locked,no,shape[10]/para[0],75,75,75,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,78,Arabic Adaptation: What Changes,no,shape[3]/para[0],"▸  LLM backbone — replace with Arabic-capable LLM (Jais, AceGPT, or multilingual Llama 3)",3,3,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,78,Arabic Adaptation: What Changes,no,shape[6]/para[0],▸  Phase 1: Frozen AV-HuBERT + Arabic K-means + Arabic LLM + retrained Q-Former,1,1,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,78,Arabic Adaptation: What Changes,no,shape[7]/para[0],▸  Phase 2: Fine-tune AV-HuBERT on Arabic video for language-specific distinctions,2,2,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,78,Arabic Adaptation: What Changes,no,shape[8]/para[0],▸  Phase 3: Scale with more Arabic training data,3,3,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
